56.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
05:52:02.0 (234659855)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (234732662)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_STATUS_EXPIRED|"Expired"
05:52:02.0 (234736257)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (234806204)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_STATUS_OPEN_APPROVED|"Open - Approved"
05:52:02.0 (234810013)|HEAP_ALLOCATE|[12]|Bytes:14
05:52:02.0 (234877871)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_STATUS_OPEN_CREATED|"Open - Created"
05:52:02.0 (234881257)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (234953525)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_STRING|"Warrant"
05:52:02.0 (234957240)|HEAP_ALLOCATE|[12]|Bytes:104
05:52:02.0 (235032981)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_TASK_SUBJECT|"Child with Tribal af (84 more) ..."
05:52:02.0 (235040522)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (235116866)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_TYPE|"Home Entry Warrant"
05:52:02.0 (235120646)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (235193183)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WARRANT_TYPE_PROTECTIVE_CUSTODY|"Protective Custody W (6 more) ..."
05:52:02.0 (235196777)|HEAP_ALLOCATE|[12]|Bytes:42
05:52:02.0 (235270901)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WAS_PARENT_PERSON_OFFERED_BRACELET_CODE|"Was_parent_person_of (22 more) ..."
05:52:02.0 (235274579)|HEAP_ALLOCATE|[12]|Bytes:42
05:52:02.0 (235346097)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WAS_PERSON_WITH_LAWFUL_CUSTODY_COHERENT|"Was_person_with_lawf (22 more) ..."
05:52:02.0 (235349742)|HEAP_ALLOCATE|[12]|Bytes:28
05:52:02.0 (235421095)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WAS_THE_ABSENT_CHILD_VOICE_CAPTURED|"Inappropriate subjec (8 more) ..."
05:52:02.0 (235424432)|HEAP_ALLOCATE|[12]|Bytes:3
05:52:02.0 (235496106)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WEIGHT_VALUE|"200"
05:52:02.0 (235499755)|HEAP_ALLOCATE|[12]|Bytes:41
05:52:02.0 (235622444)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WHERE_CLAUSE_REC_ID|" Where Id =: recId W (21 more) ..."
05:52:02.0 (235634694)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (235773575)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WHERE_STR|" WHERE "
05:52:02.0 (235787053)|HEAP_ALLOCATE|[12]|Bytes:40
05:52:02.0 (235926557)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WITHOUT_SHARING_FOLIO_SECONDARY_HELPER_CLASS_NAME|"CARES_WithoutSharing (20 more) ..."
05:52:02.0 (235939090)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (236078519)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_EDUCATION|"Worker_Education__c"
05:52:02.0 (236091348)|HEAP_ALLOCATE|[12]|Bytes:86
05:52:02.0 (236191258)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_ERROR|"This unit member is  (66 more) ..."
05:52:02.0 (236195783)|HEAP_ALLOCATE|[12]|Bytes:29
05:52:02.0 (236278256)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_BODY|"You have an assignme (9 more) ..."
05:52:02.0 (236281998)|HEAP_ALLOCATE|[12]|Bytes:49
05:52:02.0 (237334245)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_BODY_PRIMARY|"You have been assign (29 more) ..."
05:52:02.0 (237349113)|HEAP_ALLOCATE|[12]|Bytes:51
05:52:02.0 (237480654)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_BODY_SECONDARY|"You have been assign (31 more) ..."
05:52:02.0 (237489660)|HEAP_ALLOCATE|[12]|Bytes:10
05:52:02.0 (237580058)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_TITLE|"Assignment"
05:52:02.0 (237588828)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (237692434)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_TITLE_NON_INVESTIGATIVE|"Case Assignment"
05:52:02.0 (237697630)|HEAP_ALLOCATE|[12]|Bytes:47
05:52:02.0 (237776340)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORKER_NOTIFICATION_TYPE|"PrimarySecondary_Wor (27 more) ..."
05:52:02.0 (237780043)|HEAP_ALLOCATE|[12]|Bytes:10
05:52:02.0 (237856141)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.WORK_PHONE|"1234567890"
05:52:02.0 (237860041)|HEAP_ALLOCATE|[12]|Bytes:3
05:52:02.0 (237933257)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.YES|"Yes"
05:52:02.0 (237937005)|HEAP_ALLOCATE|[12]|Bytes:55
05:52:02.0 (238010138)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.YOU_HAVE_BEEN_ASSIGNED_AS_THE_SUPERVISOR_OF_THE_COUNTY|"You have been assign (35 more) ..."
05:52:02.0 (238016254)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (238090522)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ZIPCODE|"zipcode"
05:52:02.0 (238094115)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (238168670)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ZIPCODESTR|"?zipcode="
05:52:02.0 (238172317)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (238250586)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ZIP_CODE|"Zip_Code"
05:52:02.0 (238254219)|HEAP_ALLOCATE|[12]|Bytes:5
05:52:02.0 (238334721)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ZIP_CODE_NUMBER|"55555"
05:52:02.0 (238397259)|METHOD_ENTRY|[239]|01p3d0000009boZ|CARES_AppConstants.CARES_AppConstants()
05:52:02.0 (238403930)|STATEMENT_EXECUTE|[239]
05:52:02.0 (238411042)|STATEMENT_EXECUTE|[239]
05:52:02.0 (238441114)|HEAP_ALLOCATE|[52]|Bytes:5
05:52:02.0 (238484811)|HEAP_ALLOCATE|[58]|Bytes:5
05:52:02.0 (238496265)|HEAP_ALLOCATE|[66]|Bytes:7
05:52:02.0 (239324703)|SYSTEM_MODE_ENTER|false
05:52:02.0 (239348719)|HEAP_ALLOCATE|[242]|Bytes:5
05:52:02.0 (239354719)|STATEMENT_EXECUTE|[242]
05:52:02.0 (239363377)|HEAP_ALLOCATE|[242]|Bytes:4
05:52:02.0 (239450341)|VARIABLE_ASSIGNMENT|[242]|CARES_AppConstants.RECORD_ALERT_ACTIVE_DURATION|365
05:52:02.0 (239455069)|STATEMENT_EXECUTE|[285]
05:52:02.0 (239462177)|HEAP_ALLOCATE|[285]|Bytes:5
05:52:02.0 (239485779)|VARIABLE_ASSIGNMENT|[285]|CARES_AppConstants.coverCatchBlock|false
05:52:02.0 (239488684)|STATEMENT_EXECUTE|[288]
05:52:02.0 (239505698)|HEAP_ALLOCATE|[288]|Bytes:4
05:52:02.0 (239519990)|HEAP_ALLOCATE|[289]|Bytes:23
05:52:02.0 (239523385)|HEAP_ALLOCATE|[289]|Bytes:20
05:52:02.0 (239570201)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239629032)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239634195)|HEAP_ALLOCATE|[290]|Bytes:18
05:52:02.0 (239644094)|HEAP_ALLOCATE|[290]|Bytes:30
05:52:02.0 (239652721)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239659972)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239662676)|HEAP_ALLOCATE|[291]|Bytes:25
05:52:02.0 (239665274)|HEAP_ALLOCATE|[291]|Bytes:21
05:52:02.0 (239672288)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239678494)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239681146)|HEAP_ALLOCATE|[292]|Bytes:46
05:52:02.0 (239683637)|HEAP_ALLOCATE|[292]|Bytes:40
05:52:02.0 (239689968)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239695948)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239698477)|HEAP_ALLOCATE|[293]|Bytes:83
05:52:02.0 (239706939)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239715813)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239718409)|HEAP_ALLOCATE|[294]|Bytes:86
05:52:02.0 (239725028)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239731037)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239733870)|HEAP_ALLOCATE|[295]|Bytes:39
05:52:02.0 (239740377)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239746586)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239749073)|HEAP_ALLOCATE|[296]|Bytes:42
05:52:02.0 (239755551)|SYSTEM_METHOD_ENTRY|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239761537)|SYSTEM_METHOD_EXIT|[288]|Map<String,String>.put(Object, Object)
05:52:02.0 (239794817)|VARIABLE_ASSIGNMENT|[288]|CARES_AppConstants.CASE_TYPE_TO_CASE_OPEN_REASON|"Map of size 8 too large to display"|0x296ffad6
05:52:02.0 (239802032)|STATEMENT_EXECUTE|[315]
05:52:02.0 (239805890)|HEAP_ALLOCATE|[315]|Bytes:5
05:52:02.0 (239859100)|VARIABLE_ASSIGNMENT|[315]|CARES_AppConstants.isApplicationTriggerFired|false
05:52:02.0 (239864550)|STATEMENT_EXECUTE|[316]
05:52:02.0 (239871250)|HEAP_ALLOCATE|[316]|Bytes:4
05:52:02.0 (239892801)|VARIABLE_ASSIGNMENT|[316]|CARES_AppConstants.COMMUNITY_USER_LICENSE_MAX|45000
05:52:02.0 (239896007)|STATEMENT_EXECUTE|[317]
05:52:02.0 (239898126)|HEAP_ALLOCATE|[317]|Bytes:4
05:52:02.0 (239912544)|VARIABLE_ASSIGNMENT|[317]|CARES_AppConstants.COMMUNITY_USER_LICENSE_TEST|1
05:52:02.0 (239915942)|STATEMENT_EXECUTE|[379]
05:52:02.0 (239960594)|VARIABLE_ASSIGNMENT|[379]|CARES_AppConstants.NULL_STRING|null
05:52:02.0 (239963837)|STATEMENT_EXECUTE|[451]
05:52:02.0 (239965411)|HEAP_ALLOCATE|[451]|Bytes:21
05:52:02.0 (239990234)|VARIABLE_ASSIGNMENT|[451]|CARES_AppConstants.DOESNOT_MEET_STANDARD|"Doesn't Meet Standar (1 more) ..."
05:52:02.0 (239993564)|STATEMENT_EXECUTE|[463]
05:52:02.0 (239996407)|HEAP_ALLOCATE|[463]|Bytes:4
05:52:02.0 (240086129)|VARIABLE_ASSIGNMENT|[463]|CARES_AppConstants.ZERO|0
05:52:02.0 (240091808)|STATEMENT_EXECUTE|[472]
05:52:02.0 (240096221)|HEAP_ALLOCATE|[472]|Bytes:5
05:52:02.0 (240105937)|VARIABLE_ASSIGNMENT|[472]|CARES_AppConstants.APPLICATION_RECORD_LOCKED|true
05:52:02.0 (240113792)|STATEMENT_EXECUTE|[514]
05:52:02.0 (240115937)|HEAP_ALLOCATE|[514]|Bytes:4
05:52:02.0 (240163894)|VARIABLE_ASSIGNMENT|[514]|CARES_AppConstants.PAASCODE_1|206
05:52:02.0 (240166915)|STATEMENT_EXECUTE|[629]
05:52:02.0 (240168152)|HEAP_ALLOCATE|[629]|Bytes:4
05:52:02.0 (240231169)|VARIABLE_ASSIGNMENT|[629]|CARES_AppConstants.STATUS_CODE_SUCCESS|200
05:52:02.0 (240234146)|STATEMENT_EXECUTE|[633]
05:52:02.0 (240236430)|HEAP_ALLOCATE|[633]|Bytes:24
05:52:02.0 (242023443)|HEAP_ALLOCATE|[633]|Bytes:3
05:52:02.0 (242100792)|VARIABLE_ASSIGNMENT|[633]|CARES_AppConstants.DOC_CATEGORY|"100"
05:52:02.0 (242106777)|STATEMENT_EXECUTE|[655]
05:52:02.0 (242110036)|HEAP_ALLOCATE|[655]|Bytes:4
05:52:02.0 (242214774)|VARIABLE_ASSIGNMENT|[655]|CARES_AppConstants.PASS_CODE|201
05:52:02.0 (242218311)|STATEMENT_EXECUTE|[656]
05:52:02.0 (242220088)|HEAP_ALLOCATE|[656]|Bytes:4
05:52:02.0 (242275261)|VARIABLE_ASSIGNMENT|[656]|CARES_AppConstants.FAIL_CODE|500
05:52:02.0 (242278680)|STATEMENT_EXECUTE|[719]
05:52:02.0 (242293876)|HEAP_ALLOCATE|[719]|Bytes:4
05:52:02.0 (242307536)|SYSTEM_CONSTRUCTOR_ENTRY|[719]|<init>()
05:52:02.0 (242330672)|SYSTEM_CONSTRUCTOR_EXIT|[719]|<init>()
05:52:02.0 (242335044)|HEAP_ALLOCATE|[719]|Bytes:26
05:52:02.0 (242343097)|HEAP_ALLOCATE|[719]|Bytes:25
05:52:02.0 (242440923)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (242467821)|VARIABLE_ASSIGNMENT|[719]|CARES_AppConstants.CONTACT_PURPOSE_VALUES|["Investigation (Struc (6 more) ...","Investigation (Narra (5 more) ..."]|0x31c26c41
05:52:02.0 (242472594)|STATEMENT_EXECUTE|[726]
05:52:02.0 (242479501)|HEAP_ALLOCATE|[726]|Bytes:4
05:52:02.0 (242485267)|SYSTEM_CONSTRUCTOR_ENTRY|[726]|<init>()
05:52:02.0 (242503377)|SYSTEM_CONSTRUCTOR_EXIT|[726]|<init>()
05:52:02.0 (242506727)|HEAP_ALLOCATE|[726]|Bytes:19
05:52:02.0 (242513787)|HEAP_ALLOCATE|[726]|Bytes:14
05:52:02.0 (242595614)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (242630486)|VARIABLE_ASSIGNMENT|[726]|CARES_AppConstants.FOLIO_PERSON_ROLE|["Alleged Perpetrator","Alleged Victim"]|0x1b6a417
05:52:02.0 (242637301)|STATEMENT_EXECUTE|[924]
05:52:02.0 (242644866)|HEAP_ALLOCATE|[924]|Bytes:5
05:52:02.0 (242661027)|VARIABLE_ASSIGNMENT|[924]|CARES_AppConstants.BOOL_TRUE|true
05:52:02.0 (242663924)|STATEMENT_EXECUTE|[981]
05:52:02.0 (242665977)|HEAP_ALLOCATE|[981]|Bytes:5
05:52:02.0 (242693449)|VARIABLE_ASSIGNMENT|[981]|CARES_AppConstants.FALSE_VAR|false
05:52:02.0 (242696078)|STATEMENT_EXECUTE|[982]
05:52:02.0 (242697741)|HEAP_ALLOCATE|[982]|Bytes:5
05:52:02.0 (242782505)|VARIABLE_ASSIGNMENT|[982]|CARES_AppConstants.TRUE_VAR|true
05:52:02.0 (242785973)|STATEMENT_EXECUTE|[1109]
05:52:02.0 (242793143)|HEAP_ALLOCATE|[1109]|Bytes:4
05:52:02.0 (242798823)|SYSTEM_CONSTRUCTOR_ENTRY|[1109]|<init>()
05:52:02.0 (242810484)|SYSTEM_CONSTRUCTOR_EXIT|[1109]|<init>()
05:52:02.0 (242818652)|HEAP_ALLOCATE|[1109]|Bytes:6
05:52:02.0 (242824455)|HEAP_ALLOCATE|[1109]|Bytes:6
05:52:02.0 (242827398)|HEAP_ALLOCATE|[1109]|Bytes:10
05:52:02.0 (242924540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
05:52:02.0 (242935645)|VARIABLE_ASSIGNMENT|[1109]|CARES_AppConstants.UNIT_MEMBER_ROLE|["Worker","Backup","Supervisor"]|0x54b917c4
05:52:02.0 (242939567)|STATEMENT_EXECUTE|[1110]
05:52:02.0 (242943666)|HEAP_ALLOCATE|[1110]|Bytes:4
05:52:02.0 (242947959)|SYSTEM_CONSTRUCTOR_ENTRY|[1110]|<init>()
05:52:02.0 (242955736)|SYSTEM_CONSTRUCTOR_EXIT|[1110]|<init>()
05:52:02.0 (243050161)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
05:52:02.0 (243058961)|VARIABLE_ASSIGNMENT|[1110]|CARES_AppConstants.UNIT_MEMBER_ROLE_WORKER|["Worker","Backup"]|0x2e9c502f
05:52:02.0 (243063070)|STATEMENT_EXECUTE|[1163]
05:52:02.0 (243085355)|HEAP_ALLOCATE|[1163]|Bytes:28
05:52:02.0 (243099547)|VARIABLE_ASSIGNMENT|[1163]|CARES_AppConstants.ANNUAL_INCOME|230
05:52:02.0 (243107679)|STATEMENT_EXECUTE|[1324]
05:52:02.0 (243136232)|SYSTEM_METHOD_ENTRY|[1324]|com.salesforce.api.interop.apex.bcl.TimeMethods.newInstance(Integer, Integer, Integer, Integer)
05:52:02.0 (243167520)|HEAP_ALLOCATE|[1324]|Bytes:4
05:52:02.0 (243176829)|SYSTEM_METHOD_EXIT|[1324]|com.salesforce.api.interop.apex.bcl.TimeMethods.newInstance(Integer, Integer, Integer, Integer)
05:52:02.0 (243256985)|VARIABLE_ASSIGNMENT|[1324]|CARES_AppConstants.REMOVAL_TIME|1800000
05:52:02.0 (243260975)|STATEMENT_EXECUTE|[1343]
05:52:02.0 (243263134)|HEAP_ALLOCATE|[1343]|Bytes:10
05:52:02.0 (243275386)|SYSTEM_METHOD_ENTRY|[1343]|com.salesforce.api.interop.apex.bcl.DateMethods.parse(String)
05:52:02.0 (243476416)|HEAP_ALLOCATE|[1343]|Bytes:4
05:52:02.0 (243491772)|SYSTEM_METHOD_EXIT|[1343]|com.salesforce.api.interop.apex.bcl.DateMethods.parse(String)
05:52:02.0 (243548691)|VARIABLE_ASSIGNMENT|[1343]|CARES_AppConstants.DATE_PREFERENCE_IDENTIFIED|"2022-10-11T00:00:00.000Z"
05:52:02.0 (243552230)|STATEMENT_EXECUTE|[1370]
05:52:02.0 (243555636)|HEAP_ALLOCATE|[1370]|Bytes:4
05:52:02.0 (243629418)|VARIABLE_ASSIGNMENT|[1370]|CARES_AppConstants.MIN_AGE|3
05:52:02.0 (243635642)|STATEMENT_EXECUTE|[1371]
05:52:02.0 (243638125)|HEAP_ALLOCATE|[1371]|Bytes:4
05:52:02.0 (243675384)|VARIABLE_ASSIGNMENT|[1371]|CARES_AppConstants.MAX_AGE|12
05:52:02.0 (243678212)|STATEMENT_EXECUTE|[1372]
05:52:02.0 (243680085)|HEAP_ALLOCATE|[1372]|Bytes:4
05:52:02.0 (243715457)|VARIABLE_ASSIGNMENT|[1372]|CARES_AppConstants.NEW_AGE|4
05:52:02.0 (243718671)|STATEMENT_EXECUTE|[1408]
05:52:02.0 (243748487)|SYSTEM_METHOD_ENTRY|[1408]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.newInstance(Integer, Integer, Integer, Integer, Integer, Integer)
05:52:02.0 (243798527)|HEAP_ALLOCATE|[1408]|Bytes:56
05:52:02.0 (243811690)|SYSTEM_METHOD_EXIT|[1408]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.newInstance(Integer, Integer, Integer, Integer, Integer, Integer)
05:52:02.0 (243853853)|VARIABLE_ASSIGNMENT|[1408]|CARES_AppConstants.DATE_TIME|"2022-01-31T16:06:16.000Z"
05:52:02.0 (243857429)|STATEMENT_EXECUTE|[1409]
05:52:02.0 (243868405)|SYSTEM_METHOD_ENTRY|[1409]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.newInstance(Integer, Integer, Integer, Integer, Integer, Integer)
05:52:02.0 (243889327)|HEAP_ALLOCATE|[1409]|Bytes:56
05:52:02.0 (243901667)|SYSTEM_METHOD_EXIT|[1409]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.newInstance(Integer, Integer, Integer, Integer, Integer, Integer)
05:52:02.0 (243967845)|VARIABLE_ASSIGNMENT|[1409]|CARES_AppConstants.RECLAIM_DATE_TIME|"2022-03-31T15:06:16.000Z"
05:52:02.0 (243971587)|STATEMENT_EXECUTE|[1454]
05:52:02.0 (243974436)|HEAP_ALLOCATE|[1454]|Bytes:17
05:52:02.0 (243977889)|HEAP_ALLOCATE|[1454]|Bytes:11
05:52:02.0 (244651292)|VARIABLE_SCOPE_BEGIN|[50]|CARES_UtilityHelper.ACCOUNT|String|false|true
05:52:02.0 (244661806)|VARIABLE_SCOPE_BEGIN|[68]|CARES_UtilityHelper.ASSIGNMENT_FOLIO|String|false|true
05:52:02.0 (244667025)|VARIABLE_SCOPE_BEGIN|[67]|CARES_UtilityHelper.ASSIGNMENT_TYPE|String|false|true
05:52:02.0 (244677051)|VARIABLE_SCOPE_BEGIN|[72]|CARES_UtilityHelper.CDSS_PERMISSION_SET|String|false|true
05:52:02.0 (244681626)|VARIABLE_SCOPE_BEGIN|[73]|CARES_UtilityHelper.CDSS_PERMISSION_SETGROUP|String|false|true
05:52:02.0 (244686162)|VARIABLE_SCOPE_BEGIN|[69]|CARES_UtilityHelper.CHECK_EDIT_ACCESS_METHOD|String|false|true
05:52:02.0 (244690630)|VARIABLE_SCOPE_BEGIN|[71]|CARES_UtilityHelper.CHECK_LOGGEDIN_USER_PERMISSION_SET|String|false|true
05:52:02.0 (244695234)|VARIABLE_SCOPE_BEGIN|[45]|CARES_UtilityHelper.CLASSNAME|String|false|true
05:52:02.0 (244699836)|VARIABLE_SCOPE_BEGIN|[61]|CARES_UtilityHelper.COMMUNICATION_TO_RECEIVING_COUNTY|String|false|true
05:52:02.0 (244705033)|VARIABLE_SCOPE_BEGIN|[49]|CARES_UtilityHelper.CONTACT|String|false|true
05:52:02.0 (244712561)|VARIABLE_SCOPE_BEGIN|[58]|CARES_UtilityHelper.COUNTY_QUEUE|String|false|true
05:52:02.0 (244717032)|VARIABLE_SCOPE_BEGIN|[44]|CARES_UtilityHelper.CUSTOMER_COMMUNITY_PLUS|String|false|true
05:52:02.0 (244721604)|VARIABLE_SCOPE_BEGIN|[53]|CARES_UtilityHelper.DELETE_STRING|String|false|true
05:52:02.0 (244726297)|VARIABLE_SCOPE_BEGIN|[57]|CARES_UtilityHelper.FOLIO_NAME|String|false|true
05:52:02.0 (244731707)|VARIABLE_SCOPE_BEGIN|[74]|CARES_UtilityHelper.GET_PERMISSION_SET_GROUP_BY_PERSON_MAP|String|false|true
05:52:02.0 (244736897)|VARIABLE_SCOPE_BEGIN|[48]|CARES_UtilityHelper.GUEST|String|false|true
05:52:02.0 (244744264)|VARIABLE_SCOPE_BEGIN|[63]|CARES_UtilityHelper.INITIAL_ASSIGNMENT|String|false|true
05:52:02.0 (244749373)|VARIABLE_SCOPE_BEGIN|[51]|CARES_UtilityHelper.INSERT_STRING|String|false|true
05:52:02.0 (244754751)|VARIABLE_SCOPE_BEGIN|[47]|CARES_UtilityHelper.LISTSTR|List<String>|true|true
05:52:02.0 (244760094)|VARIABLE_SCOPE_BEGIN|[60]|CARES_UtilityHelper.OWNER_ID|String|false|true
05:52:02.0 (244765217)|VARIABLE_SCOPE_BEGIN|[65]|CARES_UtilityHelper.PERSON|String|false|true
05:52:02.0 (244770234)|VARIABLE_SCOPE_BEGIN|[64]|CARES_UtilityHelper.QUEUE|String|false|true
05:52:02.0 (244775192)|VARIABLE_SCOPE_BEGIN|[62]|CARES_UtilityHelper.REASON_FOR_ASSIGNMENT|String|false|true
05:52:02.0 (244782356)|VARIABLE_SCOPE_BEGIN|[70]|CARES_UtilityHelper.RECORDID_CONSTANT|String|false|true
05:52:02.0 (244787542)|VARIABLE_SCOPE_BEGIN|[55]|CARES_UtilityHelper.SEALED_ERROR_MSG|String|false|true
05:52:02.0 (244792456)|VARIABLE_SCOPE_BEGIN|[46]|CARES_UtilityHelper.SHARE|String|false|true
05:52:02.0 (244797944)|VARIABLE_SCOPE_BEGIN|[56]|CARES_UtilityHelper.SHARE_RECORDS|String|false|true
05:52:02.0 (244802992)|VARIABLE_SCOPE_BEGIN|[66]|CARES_UtilityHelper.START_DATE|String|false|true
05:52:02.0 (244808087)|VARIABLE_SCOPE_BEGIN|[59]|CARES_UtilityHelper.TRANSFER_DATE_TIME|String|false|true
05:52:02.0 (244815878)|VARIABLE_SCOPE_BEGIN|[52]|CARES_UtilityHelper.UPDATE_STRING|String|false|true
05:52:02.0 (244820889)|VARIABLE_SCOPE_BEGIN|[54]|CARES_UtilityHelper.UPSERT_STRING|String|false|true
05:52:02.0 (244837895)|HEAP_ALLOCATE|[1454]|Bytes:30
05:52:02.0 (244844572)|HEAP_ALLOCATE|[1454]|Bytes:220
05:52:02.0 (244848380)|HEAP_ALLOCATE|[1454]|Bytes:7
05:52:02.0 (244856448)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.ACCOUNT|"Account"
05:52:02.0 (244859636)|HEAP_ALLOCATE|[1454]|Bytes:12
05:52:02.0 (244863827)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.ASSIGNMENT_FOLIO|"Folio_Ref__c"
05:52:02.0 (244866795)|HEAP_ALLOCATE|[1454]|Bytes:18
05:52:02.0 (244871074)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.ASSIGNMENT_TYPE|"Assignment_Type__c"
05:52:02.0 (244873956)|HEAP_ALLOCATE|[1454]|Bytes:29
05:52:02.0 (244879149)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CDSS_PERMISSION_SET|"CDSS_Services_Oversi (9 more) ..."
05:52:02.0 (244884904)|HEAP_ALLOCATE|[1454]|Bytes:50
05:52:02.0 (244889437)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CDSS_PERMISSION_SETGROUP|"CDSS_Services_Oversi (30 more) ..."
05:52:02.0 (244892438)|HEAP_ALLOCATE|[1454]|Bytes:15
05:52:02.0 (244896751)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CHECK_EDIT_ACCESS_METHOD|"checkEditAccess"
05:52:02.0 (244899543)|HEAP_ALLOCATE|[1454]|Bytes:30
05:52:02.0 (244903891)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CHECK_LOGGEDIN_USER_PERMISSION_SET|"checkLoggedInUserper (10 more) ..."
05:52:02.0 (244906617)|HEAP_ALLOCATE|[1454]|Bytes:19
05:52:02.0 (244910917)|VARIABLE_ASSIGNMENT|[1454]|CARES_UtilityHelper.CLASSNAME|"CARES_UtilityHelper"
